benchmark,duration_ns,uptime_ns,vm_start_unix_ms
gauss-mix,2361072828,2863356893,1699612816313
gauss-mix,699316843,5254078837,1699612816313
gauss-mix,635067100,5975500785,1699612816313
gauss-mix,641168762,6633521177,1699612816313
gauss-mix,603749069,7299675411,1699612816313
gauss-mix,623809642,7929013965,1699612816313
gauss-mix,597846229,8579586525,1699612816313
gauss-mix,613415442,9204972459,1699612816313
gauss-mix,574055999,9846823943,1699612816313
gauss-mix,599063102,10450316105,1699612816313
gauss-mix,579426438,11078121205,1699612816313
gauss-mix,596125522,11686689379,1699612816313
gauss-mix,580125760,12311764134,1699612816313
gauss-mix,599193684,12921898848,1699612816313
gauss-mix,577932545,13549895621,1699612816313
gauss-mix,583468767,14159122756,1699612816313
gauss-mix,567528555,14772620697,1699612816313
gauss-mix,573107578,15371430951,1699612816313
gauss-mix,567279430,15975230896,1699612816313
gauss-mix,586343653,16574125362,1699612816313
gauss-mix,566011683,17190544650,1699612816313
gauss-mix,579464984,17788103138,1699612816313
gauss-mix,561529693,18398678747,1699612816313
gauss-mix,576481254,18991881637,1699612816313
gauss-mix,558690795,19600320043,1699612816313
gauss-mix,566510842,20191100774,1699612816313
gauss-mix,577785009,20788423585,1699612816313
gauss-mix,558529421,21396329809,1699612816313
gauss-mix,584742377,21987745662,1699612816313
gauss-mix,560193713,22604734358,1699612816313
gauss-mix,573882659,23197684460,1699612816313
gauss-mix,565584212,23803585192,1699612816313
gauss-mix,563774245,24401656757,1699612816313
gauss-mix,555150851,24998457866,1699612816313
gauss-mix,569246214,25586927457,1699612816313
gauss-mix,556666211,26187114073,1699612816313
gauss-mix,566684652,26777631344,1699612816313
gauss-mix,549703940,27376795269,1699612816313
gauss-mix,576544549,27960315649,1699612816313
gauss-mix,556692840,28570096276,1699612816313
