benchmark,duration_ns,uptime_ns,vm_start_unix_ms
scala-doku,3173805419,423973707,1699621380983
scala-doku,2398749639,3616619320,1699621380983
scala-doku,2332884467,6030958200,1699621380983
scala-doku,2370022644,8373252838,1699621380983
scala-doku,2331559311,10755276594,1699621380983
scala-doku,2385846179,13095389410,1699621380983
scala-doku,2358530051,15489912306,1699621380983
scala-doku,2340864989,17859656254,1699621380983
scala-doku,2367981983,20208437036,1699621380983
scala-doku,2329877836,22585449614,1699621380983
scala-doku,2370216455,24924515138,1699621380983
scala-doku,2339640265,27305745356,1699621380983
scala-doku,2470157935,29654023468,1699621380983
scala-doku,2382151025,32137760615,1699621380983
scala-doku,2394909131,34531169948,1699621380983
scala-doku,2397779457,36934849718,1699621380983
scala-doku,2379126106,39343416433,1699621380983
scala-doku,2301572048,41732701165,1699621380983
scala-doku,2439515982,44042277527,1699621380983
scala-doku,2393114995,46493605167,1699621380983
