benchmark,duration_ns,uptime_ns,vm_start_unix_ms
par-mnemonics,2487471294,443036901,1699620580340
par-mnemonics,2618271032,3179527291,1699620580340
par-mnemonics,2511475358,5987354922,1699620580340
par-mnemonics,2501641964,8681448489,1699620580340
par-mnemonics,2538283793,11357639290,1699620580340
par-mnemonics,2606863422,14074400635,1699620580340
par-mnemonics,2610671875,16874428804,1699620580340
par-mnemonics,2557567738,19667053836,1699620580340
par-mnemonics,2618475883,22411817140,1699620580340
par-mnemonics,2493042009,25211608138,1699620580340
par-mnemonics,2571718657,27881294515,1699620580340
par-mnemonics,2577828633,30641213907,1699620580340
par-mnemonics,2572937322,33406522632,1699620580340
par-mnemonics,2488096190,36160992134,1699620580340
par-mnemonics,2509721798,38823097562,1699620580340
par-mnemonics,2563780064,41526071250,1699620580340
