benchmark,duration_ns,uptime_ns,vm_start_unix_ms
dec-tree,3835998671,3621081914,1699612681684
dec-tree,880590946,7507900035,1699612681684
dec-tree,730071065,8434261779,1699612681684
dec-tree,694983523,9210736304,1699612681684
dec-tree,685195435,9952012155,1699612681684
dec-tree,662726459,10685843665,1699612681684
dec-tree,646797505,11398712250,1699612681684
dec-tree,658958551,12094458237,1699612681684
dec-tree,639154399,12805613715,1699612681684
dec-tree,631173797,13496205057,1699612681684
dec-tree,634963413,14180262075,1699612681684
dec-tree,620413179,14867597699,1699612681684
dec-tree,627712656,15541309217,1699612681684
dec-tree,620684103,16222886394,1699612681684
dec-tree,611956405,16900099612,1699612681684
dec-tree,615171480,17567344107,1699612681684
dec-tree,612815182,18237679614,1699612681684
dec-tree,610183678,18905424479,1699612681684
dec-tree,614996675,19570326515,1699612681684
dec-tree,609457712,20242424297,1699612681684
dec-tree,616170858,20908665999,1699612681684
dec-tree,609742778,21581286690,1699612681684
dec-tree,599680903,22249165075,1699612681684
dec-tree,600640433,22906934324,1699612681684
dec-tree,600077560,23567998000,1699612681684
dec-tree,603760485,24227480873,1699612681684
dec-tree,604837116,24890022438,1699612681684
dec-tree,609469150,25554124433,1699612681684
dec-tree,601440736,26221921973,1699612681684
dec-tree,594843142,26885992897,1699612681684
dec-tree,589478813,27540690251,1699612681684
dec-tree,599779001,28191596758,1699612681684
dec-tree,592762329,28854312453,1699612681684
dec-tree,586396270,29508613807,1699612681684
dec-tree,586381278,30155877439,1699612681684
dec-tree,564920264,30803810913,1699612681684
dec-tree,644268020,31429327283,1699612681684
dec-tree,608365552,32137349683,1699612681684
dec-tree,584680093,32808857343,1699612681684
dec-tree,600916171,33454479909,1699612681684
