benchmark,duration_ns,uptime_ns,vm_start_unix_ms
fj-kmeans,2330665210,520663929,1699619548345
fj-kmeans,2155749955,2879844578,1699619548345
fj-kmeans,2143848035,5061265360,1699619548345
fj-kmeans,2153134709,7229330675,1699619548345
fj-kmeans,2139815303,9407470248,1699619548345
fj-kmeans,2132857055,11574923974,1699619548345
fj-kmeans,2145380298,13736659735,1699619548345
fj-kmeans,2162536569,15906596179,1699619548345
fj-kmeans,2141057481,18095597849,1699619548345
fj-kmeans,2158913563,20260939301,1699619548345
fj-kmeans,2150260104,22443611786,1699619548345
fj-kmeans,2140807600,24618630709,1699619548345
fj-kmeans,2144887166,26784017976,1699619548345
fj-kmeans,2124945348,28954480057,1699619548345
fj-kmeans,2143855560,31110472302,1699619548345
fj-kmeans,2143990294,33276338010,1699619548345
fj-kmeans,2136360493,35444697297,1699619548345
fj-kmeans,2137709859,37605511554,1699619548345
fj-kmeans,2146683927,39766887593,1699619548345
fj-kmeans,2146526026,41937090647,1699619548345
fj-kmeans,2143462170,44106181222,1699619548345
fj-kmeans,2142478513,46273348062,1699619548345
fj-kmeans,2133689381,48439336692,1699619548345
fj-kmeans,2132796426,50595290016,1699619548345
fj-kmeans,2136803131,52751795592,1699619548345
fj-kmeans,2135149041,54912513658,1699619548345
fj-kmeans,2143954086,57071182726,1699619548345
fj-kmeans,2139882772,59237387596,1699619548345
fj-kmeans,2134987972,61400498849,1699619548345
fj-kmeans,2145018670,63558237734,1699619548345
