benchmark,duration_ns,uptime_ns,vm_start_unix_ms
finagle-http,5329554220,1304873367,1699625383396
finagle-http,3195802822,6683568276,1699625383396
finagle-http,2576932401,9923398586,1699625383396
finagle-http,2624162572,12534256479,1699625383396
finagle-http,2593621296,15190519657,1699625383396
finagle-http,2587378833,17816482154,1699625383396
finagle-http,2553210847,20431171270,1699625383396
finagle-http,2554593734,23013829691,1699625383396
finagle-http,2545115689,25597699296,1699625383396
finagle-http,2547194759,28166820433,1699625383396
finagle-http,2552011862,30736871278,1699625383396
finagle-http,2545295631,33312399429,1699625383396
