benchmark,duration_ns,uptime_ns,vm_start_unix_ms
neo4j-analytics,3601617762,14286742353,1699620168929
neo4j-analytics,1265120996,17939254457,1699620168929
neo4j-analytics,1274683126,19250346302,1699620168929
neo4j-analytics,1204583114,20546063181,1699620168929
neo4j-analytics,1186455965,21769957666,1699620168929
neo4j-analytics,1260737575,22976310924,1699620168929
neo4j-analytics,1225992876,24259158222,1699620168929
neo4j-analytics,1211074417,25507693909,1699620168929
neo4j-analytics,1196374482,26739141777,1699620168929
neo4j-analytics,1185233024,27955929931,1699620168929
neo4j-analytics,1195739060,29161603737,1699620168929
neo4j-analytics,1213011014,30377438803,1699620168929
neo4j-analytics,1173959633,31612853847,1699620168929
neo4j-analytics,1171692221,32807848554,1699620168929
neo4j-analytics,1166003925,34000328184,1699620168929
neo4j-analytics,1170978309,35187069927,1699620168929
neo4j-analytics,1188347964,36377884817,1699620168929
neo4j-analytics,1161447791,37586339767,1699620168929
neo4j-analytics,1188181062,38768102818,1699620168929
neo4j-analytics,1181864653,39976274124,1699620168929
