benchmark,duration_ns,uptime_ns,vm_start_unix_ms
movie-lens,9489492846,3998796508,1699613217236
movie-lens,7498560288,13542699460,1699613217236
movie-lens,7069442823,21091222105,1699613217236
movie-lens,7011353855,28210249497,1699613217236
movie-lens,6998389317,35270407435,1699613217236
movie-lens,6853164534,42318145546,1699613217236
movie-lens,6360371578,49218384768,1699613217236
movie-lens,6320417220,55634632539,1699613217236
movie-lens,6555171575,62011195408,1699613217236
movie-lens,6371792650,68638044811,1699613217236
movie-lens,6387378500,75070399517,1699613217236
movie-lens,6404293345,81502899805,1699613217236
movie-lens,6930486574,87949758088,1699613217236
movie-lens,6537520952,94935397369,1699613217236
movie-lens,6594828020,101508961088,1699613217236
movie-lens,6459761022,108153229141,1699613217236
movie-lens,6745484061,114658102270,1699613217236
movie-lens,6416492001,121440088106,1699613217236
movie-lens,6261209614,127891550442,1699613217236
movie-lens,6762317040,134196363823,1699613217236
