benchmark,duration_ns,uptime_ns,vm_start_unix_ms
page-rank,6291294143,5399197857,1699613612770
page-rank,2706134070,14098697932,1699613612770
page-rank,2801975076,18529942355,1699613612770
page-rank,2597735006,22966263263,1699613612770
page-rank,2516855001,27353103308,1699613612770
page-rank,2619918141,31506604887,1699613612770
page-rank,2523027788,35788558947,1699613612770
page-rank,2530044230,39857970019,1699613612770
page-rank,2688075955,43999375516,1699613612770
page-rank,2443980545,48251257004,1699613612770
page-rank,2575886930,52305534834,1699613612770
page-rank,2573068205,56556830693,1699613612770
page-rank,2647448211,60563355494,1699613612770
page-rank,2777771561,64875430398,1699613612770
page-rank,2707019931,69260573075,1699613612770
page-rank,2601718033,73683770915,1699613612770
page-rank,2672278681,77899607817,1699613612770
page-rank,2663550218,82178538683,1699613612770
page-rank,2626818888,86512445631,1699613612770
page-rank,2696513497,90826365967,1699613612770
