benchmark,duration_ns,uptime_ns,vm_start_unix_ms
naive-bayes,9559098949,4162485414,1699613453171
naive-bayes,1228455471,13886417565,1699613453171
naive-bayes,961147360,15186518924,1699613453171
naive-bayes,931492703,16202315136,1699613453171
naive-bayes,907510338,17184737736,1699613453171
naive-bayes,1346709188,18145869285,1699613453171
naive-bayes,889242055,19560136550,1699613453171
naive-bayes,913385402,20505243980,1699613453171
naive-bayes,891949408,21476711031,1699613453171
naive-bayes,1376594095,22427411861,1699613453171
naive-bayes,906402353,23875327117,1699613453171
naive-bayes,877836047,24841616334,1699613453171
naive-bayes,867308878,25783179981,1699613453171
naive-bayes,1331622392,26713752021,1699613453171
naive-bayes,879088849,28124263303,1699613453171
naive-bayes,872246804,29071645263,1699613453171
naive-bayes,866426308,30011674958,1699613453171
naive-bayes,1321333105,30946682742,1699613453171
naive-bayes,886265679,32351649251,1699613453171
naive-bayes,873802692,33311374173,1699613453171
naive-bayes,865788783,34261147987,1699613453171
naive-bayes,1332677775,35204112207,1699613453171
naive-bayes,877057795,36628314302,1699613453171
naive-bayes,872178998,37580938151,1699613453171
naive-bayes,851425837,38531745283,1699613453171
naive-bayes,1329209794,39462559190,1699613453171
naive-bayes,880097272,40885399755,1699613453171
naive-bayes,855415763,41845980079,1699613453171
naive-bayes,870899619,42783158739,1699613453171
naive-bayes,1341361811,43736142621,1699613453171
