benchmark,duration_ns,uptime_ns,vm_start_unix_ms
scala-kmeans,269521614,466609668,1699621487520
scala-kmeans,198165197,765195373,1699621487520
scala-kmeans,189901057,982924117,1699621487520
scala-kmeans,197930282,1191479884,1699621487520
scala-kmeans,194365423,1401272185,1699621487520
scala-kmeans,188512550,1614906200,1699621487520
scala-kmeans,189272835,1823266033,1699621487520
scala-kmeans,196592076,2032495383,1699621487520
scala-kmeans,193885724,2241760694,1699621487520
scala-kmeans,188477860,2454423480,1699621487520
scala-kmeans,188334357,2662861895,1699621487520
scala-kmeans,193821992,2871004064,1699621487520
scala-kmeans,192565958,3076607944,1699621487520
scala-kmeans,191367005,3288208910,1699621487520
scala-kmeans,188653113,3499023530,1699621487520
scala-kmeans,194146068,3707340273,1699621487520
scala-kmeans,193706960,3913374261,1699621487520
scala-kmeans,189476359,4126923604,1699621487520
scala-kmeans,187520791,4334815548,1699621487520
scala-kmeans,194150628,4540747565,1699621487520
scala-kmeans,191511248,4746008848,1699621487520
scala-kmeans,187311497,4957280697,1699621487520
scala-kmeans,186838237,5164731553,1699621487520
scala-kmeans,193629699,5371137548,1699621487520
scala-kmeans,194107878,5575419823,1699621487520
scala-kmeans,187194464,5788699531,1699621487520
scala-kmeans,188295426,5994987464,1699621487520
scala-kmeans,194688919,6202533591,1699621487520
scala-kmeans,196892222,6410048698,1699621487520
scala-kmeans,186547342,6625670311,1699621487520
scala-kmeans,186408669,6832019556,1699621487520
scala-kmeans,195075216,7036746779,1699621487520
scala-kmeans,192902275,7243032522,1699621487520
scala-kmeans,187019841,7454568006,1699621487520
scala-kmeans,186313077,7660763398,1699621487520
scala-kmeans,194517446,7865952009,1699621487520
scala-kmeans,195244590,8072804973,1699621487520
scala-kmeans,186768016,8287961338,1699621487520
scala-kmeans,189872636,8493943265,1699621487520
scala-kmeans,193871193,8703546832,1699621487520
scala-kmeans,192579939,8908596741,1699621487520
scala-kmeans,186827307,9120599285,1699621487520
scala-kmeans,186810117,9327124262,1699621487520
scala-kmeans,193856753,9532552369,1699621487520
scala-kmeans,192284303,9737470175,1699621487520
scala-kmeans,188969769,9948958519,1699621487520
scala-kmeans,188485329,10156305893,1699621487520
scala-kmeans,193620689,10363658596,1699621487520
scala-kmeans,193673419,10568045703,1699621487520
scala-kmeans,187416549,10780764840,1699621487520
