benchmark,duration_ns,uptime_ns,vm_start_unix_ms
akka-uct,8196355908,530991817,1699619238784
akka-uct,6855309200,8904146721,1699619238784
akka-uct,6933971978,15940832343,1699619238784
akka-uct,7039901982,23076070000,1699619238784
akka-uct,6761973050,30293425031,1699619238784
akka-uct,6708973673,37214730986,1699619238784
akka-uct,7127014917,44088561537,1699619238784
akka-uct,7020350840,51366180858,1699619238784
akka-uct,6970249449,58556859047,1699619238784
akka-uct,6872682669,65833560783,1699619238784
akka-uct,6820847575,72914474113,1699619238784
akka-uct,6729930627,79912938033,1699619238784
akka-uct,7134965765,86778444688,1699619238784
akka-uct,6714256525,94083190884,1699619238784
akka-uct,6801255478,101020796482,1699619238784
akka-uct,6905854068,108026338911,1699619238784
akka-uct,6884613620,115120986613,1699619238784
akka-uct,7113619593,122164976743,1699619238784
akka-uct,6830198771,129426818910,1699619238784
akka-uct,6933172901,136541473707,1699619238784
akka-uct,6829226081,143660505729,1699619238784
akka-uct,6806042095,150664973065,1699619238784
akka-uct,7121345149,157675657730,1699619238784
akka-uct,6829899254,164980351955,1699619238784
