benchmark,duration_ns,uptime_ns,vm_start_unix_ms
rx-scrabble,308631961,749438636,1699620712808
rx-scrabble,109888235,1108481245,1699620712808
rx-scrabble,79665587,1249604888,1699620712808
rx-scrabble,84254844,1369021232,1699620712808
rx-scrabble,80194857,1490452925,1699620712808
rx-scrabble,105218877,1607698869,1699620712808
rx-scrabble,80013343,1737829105,1699620712808
rx-scrabble,77295433,1854687171,1699620712808
rx-scrabble,77416435,1965909302,1699620712808
rx-scrabble,102353954,2076750295,1699620712808
rx-scrabble,83629172,2201499270,1699620712808
rx-scrabble,76039960,2320269092,1699620712808
rx-scrabble,76055640,2430325531,1699620712808
rx-scrabble,100661802,2539189417,1699620712808
rx-scrabble,80451772,2661008207,1699620712808
rx-scrabble,76159132,2776883165,1699620712808
rx-scrabble,77158720,2886955784,1699620712808
rx-scrabble,84791584,2998986440,1699620712808
rx-scrabble,84372425,3104891831,1699620712808
rx-scrabble,76466608,3222983520,1699620712808
rx-scrabble,76772933,3333566219,1699620712808
rx-scrabble,84688152,3444252869,1699620712808
rx-scrabble,85280513,3549574829,1699620712808
rx-scrabble,76306834,3669972442,1699620712808
rx-scrabble,78841002,3780674673,1699620712808
rx-scrabble,84059790,3893903321,1699620712808
rx-scrabble,85055129,3998419836,1699620712808
rx-scrabble,78826132,4116604667,1699620712808
rx-scrabble,76326975,4230315955,1699620712808
rx-scrabble,84410927,4339658570,1699620712808
rx-scrabble,79567376,4445274895,1699620712808
rx-scrabble,75848666,4558688137,1699620712808
rx-scrabble,76341385,4667690116,1699620712808
rx-scrabble,85396276,4777618012,1699620712808
rx-scrabble,84715082,4883880940,1699620712808
rx-scrabble,77102549,5002984249,1699620712808
rx-scrabble,75364307,5114955883,1699620712808
rx-scrabble,84842064,5224304589,1699620712808
rx-scrabble,84923336,5330450724,1699620712808
rx-scrabble,77206311,5450501601,1699620712808
rx-scrabble,76489778,5560267934,1699620712808
rx-scrabble,84559090,5669295073,1699620712808
rx-scrabble,85947195,5774117654,1699620712808
rx-scrabble,76135381,5895487205,1699620712808
rx-scrabble,76398897,6004678807,1699620712808
rx-scrabble,85039979,6114530972,1699620712808
rx-scrabble,84896866,6221123926,1699620712808
rx-scrabble,76795903,6340163194,1699620712808
rx-scrabble,76850275,6452375873,1699620712808
rx-scrabble,85096990,6563995061,1699620712808
rx-scrabble,80913531,6670746478,1699620712808
rx-scrabble,77028708,6785076627,1699620712808
rx-scrabble,76615730,6895216997,1699620712808
rx-scrabble,83878867,7004448930,1699620712808
rx-scrabble,83998559,7108696370,1699620712808
rx-scrabble,76317225,7226609556,1699620712808
rx-scrabble,77041548,7336291138,1699620712808
rx-scrabble,84583280,7445878018,1699620712808
rx-scrabble,85865464,7551127247,1699620712808
rx-scrabble,76168262,7670916288,1699620712808
rx-scrabble,75767734,7780699862,1699620712808
rx-scrabble,84282124,7890765141,1699620712808
rx-scrabble,79424463,7996156582,1699620712808
rx-scrabble,76861165,8110564072,1699620712808
rx-scrabble,75524240,8221215902,1699620712808
rx-scrabble,84432947,8330710781,1699620712808
rx-scrabble,84926276,8435644833,1699620712808
rx-scrabble,77249622,8554370325,1699620712808
rx-scrabble,76636330,8666142926,1699620712808
rx-scrabble,84054700,8776573002,1699620712808
rx-scrabble,80000654,8881935212,1699620712808
rx-scrabble,77838723,8995813833,1699620712808
rx-scrabble,76732882,9107148796,1699620712808
rx-scrabble,83964198,9217556101,1699620712808
rx-scrabble,84841675,9322207198,1699620712808
rx-scrabble,77608448,9440432191,1699620712808
rx-scrabble,76454447,9552069929,1699620712808
rx-scrabble,85967366,9662058647,1699620712808
rx-scrabble,85324894,9769228471,1699620712808
rx-scrabble,76437647,9888337920,1699620712808
