benchmark,duration_ns,uptime_ns,vm_start_unix_ms
naive-bayes,9212847163,4879861760,1699613360771
naive-bayes,1339637424,14155380297,1699613360771
naive-bayes,1273225164,15539878781,1699613360771
naive-bayes,1180374090,16858534627,1699613360771
naive-bayes,1123576582,18081993302,1699613360771
naive-bayes,1118146893,19252606357,1699613360771
naive-bayes,1112526440,20412405247,1699613360771
naive-bayes,1093773037,21572754587,1699613360771
naive-bayes,1078759338,22717296842,1699613360771
naive-bayes,1069065436,23846000681,1699613360771
naive-bayes,1075086384,24960162362,1699613360771
naive-bayes,1079637994,26079262419,1699613360771
naive-bayes,1056804400,27205586989,1699613360771
naive-bayes,1066503721,28307525664,1699613360771
naive-bayes,1058378629,29421033218,1699613360771
naive-bayes,1083154020,30528035452,1699613360771
naive-bayes,1041170406,31658608723,1699613360771
naive-bayes,1040288847,32747948805,1699613360771
naive-bayes,1048616653,33835857647,1699613360771
naive-bayes,1078271780,34933726557,1699613360771
naive-bayes,1040273585,36061932857,1699613360771
naive-bayes,1055718451,37151282216,1699613360771
naive-bayes,1044131540,38257155442,1699613360771
naive-bayes,1047129599,39351360655,1699613360771
naive-bayes,1038216002,40449788891,1699613360771
naive-bayes,1034480876,41538279190,1699613360771
naive-bayes,1033748881,42623772018,1699613360771
naive-bayes,1054152175,43709344077,1699613360771
naive-bayes,1043880061,44815981943,1699613360771
naive-bayes,1051567372,45911527588,1699613360771
