benchmark,duration_ns,uptime_ns,vm_start_unix_ms
philosophers,4643600714,406869566,1699621181299
philosophers,4123170466,5062410581,1699621181299
philosophers,3906763643,9193368867,1699621181299
philosophers,4111880506,13107566134,1699621181299
philosophers,3931284075,17227738130,1699621181299
philosophers,3818917594,21166574751,1699621181299
philosophers,4049673071,24992863227,1699621181299
philosophers,3972550540,29051206536,1699621181299
philosophers,3854484559,33031371843,1699621181299
philosophers,3838126142,36893718193,1699621181299
philosophers,3807344865,40740167756,1699621181299
philosophers,3778291354,44555265461,1699621181299
philosophers,4021500982,48342319294,1699621181299
philosophers,3797688457,52373176087,1699621181299
philosophers,3838465844,56177881690,1699621181299
philosophers,3765794919,60023145745,1699621181299
philosophers,3834528017,63797576561,1699621181299
philosophers,3790505056,67640014110,1699621181299
philosophers,3864078556,71438450899,1699621181299
philosophers,3903377805,75310015809,1699621181299
philosophers,3854829416,79222227484,1699621181299
philosophers,3822739395,83084915692,1699621181299
philosophers,3869322904,86914966908,1699621181299
philosophers,3758034253,90791661105,1699621181299
philosophers,3981130112,94557133402,1699621181299
philosophers,3711349630,98545029215,1699621181299
philosophers,3833920167,102264589094,1699621181299
philosophers,3859082623,106105827372,1699621181299
philosophers,3821169129,109972218286,1699621181299
philosophers,3905914416,113802190755,1699621181299
