benchmark,duration_ns,uptime_ns,vm_start_unix_ms
chi-square,2171301918,3453200734,1699612568595
chi-square,550668044,5673538215,1699612568595
chi-square,552369387,6263123810,1699612568595
chi-square,520020678,6852331446,1699612568595
chi-square,485147179,7408852596,1699612568595
chi-square,458145597,7929946896,1699612568595
chi-square,528935286,8423646056,1699612568595
chi-square,456478294,8991037673,1699612568595
chi-square,467154127,9483830205,1699612568595
chi-square,517788032,9987309650,1699612568595
chi-square,459994983,10541190346,1699612568595
chi-square,451090904,11037816464,1699612568595
chi-square,551938016,11527968291,1699612568595
chi-square,453938471,12117948210,1699612568595
chi-square,454340258,12616656949,1699612568595
chi-square,584188492,13106958578,1699612568595
chi-square,453186156,13728575330,1699612568595
chi-square,449511381,14219095884,1699612568595
chi-square,508766979,14705467964,1699612568595
chi-square,448834497,15254373728,1699612568595
chi-square,484661635,15743440002,1699612568595
chi-square,513263888,16267317783,1699612568595
chi-square,450393737,16819308098,1699612568595
chi-square,445927168,17304514153,1699612568595
chi-square,553651807,17787849221,1699612568595
chi-square,451795626,18380125242,1699612568595
chi-square,447771654,18870056502,1699612568595
chi-square,559161657,19353158324,1699612568595
chi-square,453210223,19951395274,1699612568595
chi-square,448917737,20441787442,1699612568595
chi-square,508017971,20928381364,1699612568595
chi-square,451002948,21476472178,1699612568595
chi-square,486186593,21965708092,1699612568595
chi-square,559354839,22490635572,1699612568595
chi-square,442127929,23088921961,1699612568595
chi-square,449555568,23567345428,1699612568595
chi-square,549614603,24056088821,1699612568595
chi-square,449148469,24644975201,1699612568595
chi-square,458987067,25131215763,1699612568595
chi-square,532529109,25630913716,1699612568595
chi-square,442960505,26204820174,1699612568595
chi-square,449995136,26685855942,1699612568595
chi-square,512423696,27175806438,1699612568595
chi-square,447146078,27727735706,1699612568595
chi-square,445731760,28212330974,1699612568595
chi-square,563820245,28698835831,1699612568595
chi-square,448125627,29304486314,1699612568595
chi-square,452835671,29790492180,1699612568595
chi-square,517860664,30282534526,1699612568595
chi-square,465503385,30840254098,1699612568595
chi-square,445149276,31345786285,1699612568595
chi-square,565723081,31829013844,1699612568595
chi-square,444027164,32434826488,1699612568595
chi-square,446557965,32918174749,1699612568595
chi-square,515366562,33406310556,1699612568595
chi-square,440078234,33965405994,1699612568595
chi-square,445540413,34443672043,1699612568595
chi-square,545785130,34930784519,1699612568595
chi-square,449301558,35518628952,1699612568595
chi-square,449224416,36008155675,1699612568595
