benchmark,duration_ns,uptime_ns,vm_start_unix_ms
scala-stm-bench7,2020676819,512966588,1699625419761
scala-stm-bench7,1276324712,2563236034,1699625419761
scala-stm-bench7,1211133971,3861490694,1699625419761
scala-stm-bench7,1179001684,5091471552,1699625419761
scala-stm-bench7,1228424377,6291629519,1699625419761
scala-stm-bench7,1194711420,7540329692,1699625419761
scala-stm-bench7,1205215585,8755036902,1699625419761
scala-stm-bench7,1395634748,9980390040,1699625419761
scala-stm-bench7,1138768859,11395291034,1699625419761
scala-stm-bench7,1135955584,12554023982,1699625419761
scala-stm-bench7,1157848261,13710981686,1699625419761
scala-stm-bench7,1154280221,14889698424,1699625419761
scala-stm-bench7,1165749105,16063659319,1699625419761
scala-stm-bench7,1160362200,17249388613,1699625419761
scala-stm-bench7,1100170506,18430738362,1699625419761
scala-stm-bench7,1156409472,19551295406,1699625419761
scala-stm-bench7,1114380052,20728435493,1699625419761
scala-stm-bench7,1105203194,21863428157,1699625419761
scala-stm-bench7,1138139366,22989838785,1699625419761
scala-stm-bench7,1078930191,24149258276,1699625419761
scala-stm-bench7,1179169136,25249114185,1699625419761
scala-stm-bench7,1082464040,26449041176,1699625419761
scala-stm-bench7,1157249538,27552791032,1699625419761
scala-stm-bench7,1131837523,28731040540,1699625419761
scala-stm-bench7,1079872550,29883942743,1699625419761
scala-stm-bench7,1084116992,30985287432,1699625419761
scala-stm-bench7,1152022876,32090059197,1699625419761
scala-stm-bench7,1137658766,33263892178,1699625419761
scala-stm-bench7,1142140143,34422947752,1699625419761
scala-stm-bench7,1085480969,35586533603,1699625419761
scala-stm-bench7,1128676130,36693427630,1699625419761
scala-stm-bench7,1130982396,37843666731,1699625419761
scala-stm-bench7,1076841080,38996004993,1699625419761
scala-stm-bench7,1071659669,40093757501,1699625419761
scala-stm-bench7,1145200273,41186782706,1699625419761
scala-stm-bench7,1084277585,42352956688,1699625419761
scala-stm-bench7,1132433764,43458714472,1699625419761
scala-stm-bench7,1103975189,44612381620,1699625419761
scala-stm-bench7,1084308845,45737897539,1699625419761
scala-stm-bench7,1082808555,46843671913,1699625419761
scala-stm-bench7,1123481909,47948156631,1699625419761
scala-stm-bench7,1126041289,49093010337,1699625419761
scala-stm-bench7,1098609894,50239532565,1699625419761
scala-stm-bench7,1125292774,51359130389,1699625419761
scala-stm-bench7,1082412178,52505951112,1699625419761
scala-stm-bench7,1080896258,53609806709,1699625419761
scala-stm-bench7,1099152824,54712356439,1699625419761
scala-stm-bench7,1074878221,55832717187,1699625419761
scala-stm-bench7,1131662518,56928516866,1699625419761
scala-stm-bench7,1083225053,58081459829,1699625419761
scala-stm-bench7,1110939494,59185966577,1699625419761
scala-stm-bench7,1086234052,60319199576,1699625419761
scala-stm-bench7,1133479953,61429886245,1699625419761
scala-stm-bench7,1077622755,62585217704,1699625419761
scala-stm-bench7,1119321967,63684744736,1699625419761
scala-stm-bench7,1133592116,64828390987,1699625419761
scala-stm-bench7,1070229670,65982507713,1699625419761
scala-stm-bench7,1119387359,67074006877,1699625419761
scala-stm-bench7,1124129700,68215084509,1699625419761
scala-stm-bench7,1076192506,69360920793,1699625419761
