benchmark,duration_ns,uptime_ns,vm_start_unix_ms
finagle-chirper,6713037106,1822685472,1699624839885
finagle-chirper,3507683879,8590034819,1699624839885
finagle-chirper,3426985193,12164440291,1699624839885
finagle-chirper,3300634184,15647698713,1699624839885
finagle-chirper,3258077974,19004041195,1699624839885
finagle-chirper,3115617421,22316857638,1699624839885
finagle-chirper,3100025526,25487942192,1699624839885
finagle-chirper,3083276299,28640371251,1699624839885
finagle-chirper,3033553667,31776203166,1699624839885
finagle-chirper,3039434812,34865372239,1699624839885
finagle-chirper,2960821036,37958148902,1699624839885
finagle-chirper,2944714791,40973376421,1699624839885
finagle-chirper,2938745295,43970967684,1699624839885
finagle-chirper,2919224303,46966435156,1699624839885
finagle-chirper,2900152510,49940059201,1699624839885
finagle-chirper,2830071671,52893760156,1699624839885
finagle-chirper,2799937463,55773969426,1699624839885
finagle-chirper,2793593788,58628391602,1699624839885
finagle-chirper,2778941161,61476697679,1699624839885
finagle-chirper,2745840305,64301624758,1699624839885
finagle-chirper,2741771165,67101328895,1699624839885
finagle-chirper,2760061682,69896969921,1699624839885
finagle-chirper,2726169969,72711228382,1699624839885
finagle-chirper,2722535468,75492939226,1699624839885
finagle-chirper,2745068278,78257418593,1699624839885
finagle-chirper,2706142737,81058311461,1699624839885
finagle-chirper,2735530311,83813500206,1699624839885
finagle-chirper,2671273976,86600874260,1699624839885
finagle-chirper,2695043400,89314281708,1699624839885
finagle-chirper,2657434675,92064470335,1699624839885
finagle-chirper,2670563671,94778446154,1699624839885
finagle-chirper,2641299610,97502378507,1699624839885
finagle-chirper,2644646995,100197279873,1699624839885
finagle-chirper,2658606617,102896726898,1699624839885
finagle-chirper,2620354890,105608091395,1699624839885
finagle-chirper,2685168295,108281505160,1699624839885
finagle-chirper,2592212550,111017746292,1699624839885
finagle-chirper,2589213091,113662809914,1699624839885
finagle-chirper,2592369322,116305155862,1699624839885
finagle-chirper,2562151392,118953136290,1699624839885
finagle-chirper,2564931786,121569341097,1699624839885
finagle-chirper,2546762260,124182371072,1699624839885
finagle-chirper,2576166995,126780710129,1699624839885
finagle-chirper,2572989112,129409855778,1699624839885
finagle-chirper,2552024582,132036703942,1699624839885
finagle-chirper,2546778840,134644739338,1699624839885
finagle-chirper,2558370175,137246117954,1699624839885
finagle-chirper,2557995909,139857297860,1699624839885
finagle-chirper,2547799649,142470813132,1699624839885
finagle-chirper,2543112517,145077004601,1699624839885
finagle-chirper,2522772950,147674612262,1699624839885
finagle-chirper,2526880769,150253002288,1699624839885
finagle-chirper,2533115891,152839194255,1699624839885
finagle-chirper,2520837021,155429390871,1699624839885
finagle-chirper,2566578154,158005791886,1699624839885
finagle-chirper,2513337954,160630883682,1699624839885
finagle-chirper,2516493725,163199924514,1699624839885
finagle-chirper,2485090242,165776654305,1699624839885
finagle-chirper,2487699813,168324504932,1699624839885
finagle-chirper,2474595147,170885315832,1699624839885
finagle-chirper,2467568889,173434003765,1699624839885
finagle-chirper,2489906535,175977456085,1699624839885
finagle-chirper,2495666747,178540043489,1699624839885
finagle-chirper,2516945802,181101172644,1699624839885
finagle-chirper,2480910608,183681325950,1699624839885
finagle-chirper,2475723537,186228699606,1699624839885
finagle-chirper,2459332057,188776211794,1699624839885
finagle-chirper,2498452700,191310830120,1699624839885
finagle-chirper,2468225290,193882258915,1699624839885
finagle-chirper,2487259281,196421927819,1699624839885
finagle-chirper,2487637988,198983027441,1699624839885
finagle-chirper,2478959329,201539865060,1699624839885
finagle-chirper,2438514739,204090998397,1699624839885
finagle-chirper,2435399698,206606476788,1699624839885
finagle-chirper,2424069836,209117926280,1699624839885
finagle-chirper,2446321990,211617417689,1699624839885
finagle-chirper,2429694865,214135812386,1699624839885
finagle-chirper,2410648833,216642339671,1699624839885
finagle-chirper,2432424448,219125647232,1699624839885
finagle-chirper,2423139527,221632288799,1699624839885
finagle-chirper,2432877886,224126646796,1699624839885
finagle-chirper,2444274298,226634257811,1699624839885
finagle-chirper,2432521079,229149261980,1699624839885
finagle-chirper,2444995982,231649754445,1699624839885
finagle-chirper,2420439313,234168518167,1699624839885
finagle-chirper,2405889498,236664134867,1699624839885
finagle-chirper,2441179537,239145309315,1699624839885
finagle-chirper,2464240447,241661613928,1699624839885
finagle-chirper,2468975179,244203900228,1699624839885
finagle-chirper,2436080276,246749082394,1699624839885
