benchmark,duration_ns,uptime_ns,vm_start_unix_ms
rx-scrabble,289832818,788352191,1699620722887
rx-scrabble,81768777,1122312668,1699620722887
rx-scrabble,81517982,1249627572,1699620722887
rx-scrabble,70832382,1392720211,1699620722887
rx-scrabble,89723406,1521950001,1699620722887
rx-scrabble,93482617,1635278711,1699620722887
rx-scrabble,71878542,1765420207,1699620722887
rx-scrabble,71815910,1871629444,1699620722887
rx-scrabble,80729568,1976543666,1699620722887
rx-scrabble,81091865,2078162506,1699620722887
rx-scrabble,71961673,2193760409,1699620722887
rx-scrabble,72073155,2299549738,1699620722887
rx-scrabble,79541816,2405806515,1699620722887
rx-scrabble,80541564,2506312375,1699620722887
rx-scrabble,72080495,2621129653,1699620722887
rx-scrabble,72078625,2727155456,1699620722887
rx-scrabble,79424313,2832281342,1699620722887
rx-scrabble,81879500,2932355813,1699620722887
rx-scrabble,72837869,3049024557,1699620722887
rx-scrabble,73194266,3155886595,1699620722887
rx-scrabble,80566375,3262157473,1699620722887
rx-scrabble,80262368,3364104370,1699620722887
rx-scrabble,72769938,3478965819,1699620722887
rx-scrabble,71377172,3586084122,1699620722887
rx-scrabble,82788256,3691056426,1699620722887
rx-scrabble,80506493,3794789736,1699620722887
rx-scrabble,72072225,3908925681,1699620722887
rx-scrabble,72142666,4014192810,1699620722887
rx-scrabble,81321649,4120417267,1699620722887
rx-scrabble,80486543,4222503886,1699620722887
rx-scrabble,71737649,4337370595,1699620722887
rx-scrabble,72767348,4442569643,1699620722887
rx-scrabble,80797589,4549086615,1699620722887
rx-scrabble,81588614,4650349239,1699620722887
rx-scrabble,71887371,4766143726,1699620722887
rx-scrabble,72926591,4871376614,1699620722887
rx-scrabble,80773839,4978002548,1699620722887
rx-scrabble,81754506,5079096329,1699620722887
rx-scrabble,71464203,5194860205,1699620722887
rx-scrabble,72255238,5300617693,1699620722887
rx-scrabble,81833859,5405599976,1699620722887
rx-scrabble,80400431,5507749367,1699620722887
rx-scrabble,70619298,5622630616,1699620722887
rx-scrabble,72042894,5727766603,1699620722887
rx-scrabble,81000002,5833998060,1699620722887
rx-scrabble,81388690,5936379554,1699620722887
rx-scrabble,71597975,6053053158,1699620722887
rx-scrabble,72354960,6158624732,1699620722887
rx-scrabble,81191076,6264787358,1699620722887
rx-scrabble,81051324,6366516220,1699620722887
rx-scrabble,71805490,6481883769,1699620722887
rx-scrabble,71501724,6587944363,1699620722887
rx-scrabble,80019685,6693144500,1699620722887
rx-scrabble,80953932,6793576628,1699620722887
rx-scrabble,72575844,6907545061,1699620722887
rx-scrabble,72495243,7013669056,1699620722887
rx-scrabble,80851100,7119476515,1699620722887
rx-scrabble,80238259,7220510704,1699620722887
rx-scrabble,71794440,7335151969,1699620722887
rx-scrabble,71752099,7440993769,1699620722887
rx-scrabble,80917292,7546019703,1699620722887
rx-scrabble,80489803,7647001172,1699620722887
rx-scrabble,72385091,7762289419,1699620722887
rx-scrabble,72508873,7869028126,1699620722887
rx-scrabble,80102426,7975019358,1699620722887
rx-scrabble,80528484,8075468116,1699620722887
rx-scrabble,71882762,8189510350,1699620722887
rx-scrabble,71757759,8295045624,1699620722887
rx-scrabble,80338660,8400225222,1699620722887
rx-scrabble,81128165,8501458985,1699620722887
rx-scrabble,72487282,8617099679,1699620722887
rx-scrabble,72159207,8723306335,1699620722887
rx-scrabble,80534243,8830087433,1699620722887
rx-scrabble,80681547,8931229444,1699620722887
rx-scrabble,72269209,9046240916,1699620722887
rx-scrabble,72580125,9152761518,1699620722887
rx-scrabble,80610275,9258953625,1699620722887
rx-scrabble,81324879,9359665608,1699620722887
rx-scrabble,72150977,9475373793,1699620722887
rx-scrabble,72227108,9581366856,1699620722887
