benchmark,duration_ns,uptime_ns,vm_start_unix_ms
reactors,7944793622,538565604,1699619888986
reactors,7749134607,8520401276,1699619888986
reactors,7841326570,16279687262,1699619888986
reactors,7178058412,24136072573,1699619888986
reactors,7315941316,31333192811,1699619888986
reactors,8375571434,38663555426,1699619888986
reactors,8075334588,47059141384,1699619888986
reactors,8634691719,55144331836,1699619888986
reactors,7889791026,63788819638,1699619888986
reactors,8189230707,71691790630,1699619888986
