benchmark,duration_ns,uptime_ns,vm_start_unix_ms
par-mnemonics,2236591863,360505845,1699620662496
par-mnemonics,2080895379,2775605572,1699620662496
par-mnemonics,2055210726,4980950809,1699620662496
par-mnemonics,2047778957,7159593895,1699620662496
par-mnemonics,2056650164,9332520584,1699620662496
par-mnemonics,2063191458,11512285052,1699620662496
par-mnemonics,2054155249,13699025082,1699620662496
par-mnemonics,2057776868,15877044538,1699620662496
par-mnemonics,2057945712,18059959008,1699620662496
par-mnemonics,2062105561,20242116884,1699620662496
par-mnemonics,2054327705,22427966970,1699620662496
par-mnemonics,2064350705,24606714073,1699620662496
par-mnemonics,2047231983,26794645870,1699620662496
par-mnemonics,2070179506,28967612186,1699620662496
par-mnemonics,2074591559,31162425514,1699620662496
par-mnemonics,2044633537,33361547953,1699620662496
