benchmark,duration_ns,uptime_ns,vm_start_unix_ms
finagle-http,5941392793,1510117519,1699625304632
finagle-http,3469202496,7500866335,1699625304632
finagle-http,3110572429,11009894098,1699625304632
finagle-http,2991520947,14161520258,1699625304632
finagle-http,2962759245,17187823364,1699625304632
finagle-http,2969093429,20187110991,1699625304632
finagle-http,2952395563,23190621891,1699625304632
finagle-http,2949643449,26176999806,1699625304632
finagle-http,2951189868,29161305691,1699625304632
finagle-http,2946608448,32146435191,1699625304632
finagle-http,2953099855,35127699085,1699625304632
finagle-http,2948019955,38114389615,1699625304632
