benchmark,duration_ns,uptime_ns,vm_start_unix_ms
mnemonics,2400451704,361964275,1699620538267
mnemonics,2398699393,2933360017,1699620538267
mnemonics,2487572211,5454576840,1699620538267
mnemonics,2493090387,8065065188,1699620538267
mnemonics,2486968903,10680462340,1699620538267
mnemonics,2442422407,13292047272,1699620538267
mnemonics,2488810200,15866159651,1699620538267
mnemonics,2480033425,18477193625,1699620538267
mnemonics,2481439453,21081713087,1699620538267
mnemonics,2476081494,23684995677,1699620538267
mnemonics,2498274571,26282183484,1699620538267
mnemonics,2487627582,28902591748,1699620538267
mnemonics,2493221618,31512274452,1699620538267
mnemonics,2496177585,34127230205,1699620538267
mnemonics,2481890348,36751573056,1699620538267
mnemonics,2486254080,39354144500,1699620538267
