benchmark,duration_ns,uptime_ns,vm_start_unix_ms
chi-square,2033692088,3504086068,1699612605280
chi-square,565735246,5591031992,1699612605280
chi-square,489885337,6200621436,1699612605280
chi-square,485154442,6733227729,1699612605280
chi-square,589397249,7254801930,1699612605280
chi-square,472127421,7882381653,1699612605280
chi-square,461865061,8392771720,1699612605280
chi-square,525537318,8891180235,1699612605280
chi-square,463652778,9455799728,1699612605280
chi-square,464435043,9958218995,1699612605280
chi-square,526634149,10461561850,1699612605280
chi-square,468127208,11028574120,1699612605280
chi-square,457202095,11534572649,1699612605280
chi-square,560241142,12032148585,1699612605280
chi-square,463702476,12635861632,1699612605280
chi-square,461736746,13137824907,1699612605280
chi-square,567955577,13638346743,1699612605280
chi-square,464329168,14248341266,1699612605280
chi-square,458876277,14749623636,1699612605280
chi-square,522891099,15249462577,1699612605280
chi-square,469566814,15818143628,1699612605280
chi-square,459858836,16326268377,1699612605280
chi-square,522040731,16827151258,1699612605280
chi-square,466773226,17391898908,1699612605280
chi-square,460813774,17899239730,1699612605280
chi-square,539553946,18400582849,1699612605280
chi-square,470654914,18984307214,1699612605280
chi-square,459936606,19495582915,1699612605280
chi-square,558643514,19996874292,1699612605280
chi-square,456254700,20599947080,1699612605280
chi-square,460198520,21098356018,1699612605280
chi-square,569165056,21599727066,1699612605280
chi-square,459162369,22213458519,1699612605280
chi-square,459718159,22715734155,1699612605280
chi-square,557476748,23217827866,1699612605280
chi-square,459668518,23820934242,1699612605280
chi-square,456183287,24321917521,1699612605280
chi-square,580092097,24820269325,1699612605280
chi-square,459115126,25446197184,1699612605280
chi-square,453435291,25949227743,1699612605280
chi-square,520324470,26447787421,1699612605280
chi-square,457706387,27013852391,1699612605280
chi-square,470293342,27514669955,1699612605280
chi-square,564080158,28028138785,1699612605280
chi-square,463797929,28638473024,1699612605280
chi-square,456315617,29144334219,1699612605280
chi-square,578274376,29645821924,1699612605280
chi-square,458933130,30272248799,1699612605280
chi-square,478838274,30774208024,1699612605280
chi-square,568753302,31296509951,1699612605280
chi-square,457540800,31912192647,1699612605280
chi-square,464737637,32412658010,1699612605280
chi-square,516608180,32920409091,1699612605280
chi-square,462573362,33485670830,1699612605280
chi-square,456736823,33995144366,1699612605280
chi-square,562170226,34497338602,1699612605280
chi-square,457295874,35105920611,1699612605280
chi-square,451879484,35607988575,1699612605280
chi-square,645671081,36107267952,1699612605280
chi-square,461224573,36802104032,1699612605280
